"sensorID","sampleNo","DateTime","temp","result_value","unit","parameter","region","transect","plot","tidal","Date_formatted","Year","DOY"
21445979,4347,"6/22/23 18:15",25.96,1354.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 18:15:00,2023,173
21445979,4348,"6/22/23 18:30",25.96,1353.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 18:30:00,2023,173
21445979,4349,"6/22/23 18:45",25.96,1352.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 18:45:00,2023,173
21445979,4350,"6/22/23 19:00",25.96,1352.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 19:00:00,2023,173
21445979,4351,"6/22/23 19:15",25.95,1352.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 19:15:00,2023,173
21445979,4352,"6/22/23 19:30",25.95,1352.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 19:30:00,2023,173
21445979,4353,"6/22/23 19:45",25.95,1352.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 19:45:00,2023,173
21445979,4354,"6/22/23 20:00",25.95,1352.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 20:00:00,2023,173
21445979,4355,"6/22/23 20:15",25.95,1354.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 20:15:00,2023,173
21445979,4356,"6/22/23 20:30",25.94,1354.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 20:30:00,2023,173
21445979,4357,"6/22/23 20:45",25.94,1355.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 20:45:00,2023,173
21445979,4358,"6/22/23 21:00",25.94,1355.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 21:00:00,2023,173
21445979,4359,"6/22/23 21:15",25.94,1356.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 21:15:00,2023,173
21445979,4360,"6/22/23 21:30",25.94,1357.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 21:30:00,2023,173
21445979,4361,"6/22/23 21:45",25.94,1358,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 21:45:00,2023,173
21445979,4362,"6/22/23 22:00",25.94,1358,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 22:00:00,2023,173
21445979,4363,"6/22/23 22:15",25.93,1358.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 22:15:00,2023,173
21445979,4364,"6/22/23 22:30",25.94,1358.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 22:30:00,2023,173
21445979,4365,"6/22/23 22:45",25.93,1359.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 22:45:00,2023,173
21445979,4366,"6/22/23 23:00",25.93,1359.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 23:00:00,2023,173
21445979,4367,"6/22/23 23:15",25.93,1359.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 23:15:00,2023,173
21445979,4368,"6/22/23 23:30",25.93,1359.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 23:30:00,2023,173
21445979,4369,"6/22/23 23:45",25.93,1358.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-22 23:45:00,2023,173
21445979,4370,"6/23/23 00:00",25.93,1359.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23,2023,174
21445979,4371,"6/23/23 00:15",25.93,1359.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 00:15:00,2023,174
21445979,4372,"6/23/23 00:30",25.91,1358.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 00:30:00,2023,174
21445979,4373,"6/23/23 00:45",25.91,1358.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 00:45:00,2023,174
21445979,4374,"6/23/23 01:00",25.91,1358.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 01:00:00,2023,174
21445979,4375,"6/23/23 01:15",25.91,1358.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 01:15:00,2023,174
21445979,4376,"6/23/23 01:30",25.91,1358,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 01:30:00,2023,174
21445979,4377,"6/23/23 01:45",25.91,1358,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 01:45:00,2023,174
21445979,4378,"6/23/23 02:00",25.91,1358,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 02:00:00,2023,174
21445979,4379,"6/23/23 02:15",25.91,1357.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 02:15:00,2023,174
21445979,4380,"6/23/23 02:30",25.91,1356.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 02:30:00,2023,174
21445979,4381,"6/23/23 02:45",25.9,1356.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 02:45:00,2023,174
21445979,4382,"6/23/23 03:00",25.9,1356.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 03:00:00,2023,174
21445979,4383,"6/23/23 03:15",25.9,1355.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 03:15:00,2023,174
21445979,4384,"6/23/23 03:30",25.9,1355.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 03:30:00,2023,174
21445979,4385,"6/23/23 03:45",25.9,1355.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 03:45:00,2023,174
21445979,4386,"6/23/23 04:00",25.89,1355.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 04:00:00,2023,174
21445979,4387,"6/23/23 04:15",25.89,1355.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 04:15:00,2023,174
21445979,4388,"6/23/23 04:30",25.89,1355.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 04:30:00,2023,174
21445979,4389,"6/23/23 04:45",25.89,1354.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 04:45:00,2023,174
21445979,4390,"6/23/23 05:00",25.89,1354.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 05:00:00,2023,174
21445979,4391,"6/23/23 05:15",25.89,1354.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 05:15:00,2023,174
21445979,4392,"6/23/23 05:30",25.89,1353.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 05:30:00,2023,174
21445979,4393,"6/23/23 05:45",25.88,1353.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 05:45:00,2023,174
21445979,4394,"6/23/23 06:00",25.88,1353.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 06:00:00,2023,174
21445979,4395,"6/23/23 06:15",25.88,1353.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 06:15:00,2023,174
21445979,4396,"6/23/23 06:30",25.88,1353.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 06:30:00,2023,174
21445979,4397,"6/23/23 06:45",25.88,1353.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 06:45:00,2023,174
21445979,4398,"6/23/23 07:00",25.88,1353.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 07:00:00,2023,174
21445979,4399,"6/23/23 07:15",25.88,1353.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 07:15:00,2023,174
21445979,4400,"6/23/23 07:30",25.86,1353.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 07:30:00,2023,174
21445979,4401,"6/23/23 07:45",25.86,1353,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 07:45:00,2023,174
21445979,4402,"6/23/23 08:00",25.86,1352.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 08:00:00,2023,174
21445979,4403,"6/23/23 08:15",25.86,1352.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 08:15:00,2023,174
21445979,4404,"6/23/23 08:30",25.86,1351.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 08:30:00,2023,174
21445979,4405,"6/23/23 08:45",25.86,1351,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 08:45:00,2023,174
21445979,4406,"6/23/23 09:00",25.86,1350.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 09:00:00,2023,174
21445979,4407,"6/23/23 09:15",25.86,1348.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 09:15:00,2023,174
21445979,4408,"6/23/23 09:30",25.86,1347.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 09:30:00,2023,174
21445979,4409,"6/23/23 09:45",25.86,1345.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 09:45:00,2023,174
21445979,4410,"6/23/23 10:00",25.85,1345.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 10:00:00,2023,174
21445979,4411,"6/23/23 10:15",25.85,1345.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 10:15:00,2023,174
21445979,4412,"6/23/23 10:30",25.85,1347.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 10:30:00,2023,174
21445979,4413,"6/23/23 10:45",25.84,1347.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 10:45:00,2023,174
21445979,4414,"6/23/23 11:00",25.85,1346.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 11:00:00,2023,174
21445979,4415,"6/23/23 11:15",25.85,1345.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 11:15:00,2023,174
21445979,4416,"6/23/23 11:30",25.85,1342.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 11:30:00,2023,174
21445979,4417,"6/23/23 11:45",25.84,1340.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 11:45:00,2023,174
21445979,4418,"6/23/23 12:00",25.84,1338.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 12:00:00,2023,174
21445979,4419,"6/23/23 12:15",25.84,1335.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 12:15:00,2023,174
21445979,4420,"6/23/23 12:30",25.84,1333.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 12:30:00,2023,174
21445979,4421,"6/23/23 12:45",25.84,1332.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 12:45:00,2023,174
21445979,4422,"6/23/23 13:00",25.84,1331.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 13:00:00,2023,174
21445979,4423,"6/23/23 13:15",25.84,1329.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 13:15:00,2023,174
21445979,4424,"6/23/23 13:30",25.84,1327.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 13:30:00,2023,174
21445979,4425,"6/23/23 13:45",25.84,1326.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 13:45:00,2023,174
21445979,4426,"6/23/23 14:00",25.84,1325,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 14:00:00,2023,174
21445979,4427,"6/23/23 14:15",25.83,1324.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 14:15:00,2023,174
21445979,4428,"6/23/23 14:30",25.83,1322.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 14:30:00,2023,174
21445979,4429,"6/23/23 14:45",25.83,1321.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 14:45:00,2023,174
21445979,4430,"6/23/23 15:00",25.83,1319.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 15:00:00,2023,174
21445979,4431,"6/23/23 15:15",25.83,1320.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 15:15:00,2023,174
21445979,4432,"6/23/23 15:30",25.83,1319.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 15:30:00,2023,174
21445979,4433,"6/23/23 15:45",25.83,1318.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 15:45:00,2023,174
21445979,4434,"6/23/23 16:00",25.81,1317.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 16:00:00,2023,174
21445979,4435,"6/23/23 16:15",25.81,1315.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 16:15:00,2023,174
21445979,4436,"6/23/23 16:30",25.81,1315.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 16:30:00,2023,174
21445979,4437,"6/23/23 16:45",25.81,1314.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 16:45:00,2023,174
21445979,4438,"6/23/23 17:00",25.81,1312.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 17:00:00,2023,174
21445979,4439,"6/23/23 17:15",25.81,1312.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 17:15:00,2023,174
21445979,4440,"6/23/23 17:30",25.81,1311.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 17:30:00,2023,174
21445979,4441,"6/23/23 17:45",25.81,1310.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 17:45:00,2023,174
21445979,4442,"6/23/23 18:00",25.8,1309.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 18:00:00,2023,174
21445979,4443,"6/23/23 18:15",25.8,1308.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 18:15:00,2023,174
21445979,4444,"6/23/23 18:30",25.8,1307.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 18:30:00,2023,174
21445979,4445,"6/23/23 18:45",25.8,1307.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 18:45:00,2023,174
21445979,4446,"6/23/23 19:00",25.8,1305.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 19:00:00,2023,174
21445979,4447,"6/23/23 19:15",25.8,1305.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 19:15:00,2023,174
21445979,4448,"6/23/23 19:30",25.8,1305,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 19:30:00,2023,174
21445979,4449,"6/23/23 19:45",25.8,1304.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 19:45:00,2023,174
21445979,4450,"6/23/23 20:00",25.79,1303.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 20:00:00,2023,174
21445979,4451,"6/23/23 20:15",25.79,1302.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 20:15:00,2023,174
21445979,4452,"6/23/23 20:30",25.79,1301.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 20:30:00,2023,174
21445979,4453,"6/23/23 20:45",25.79,1300,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 20:45:00,2023,174
21445979,4454,"6/23/23 21:00",25.79,1299.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 21:00:00,2023,174
21445979,4455,"6/23/23 21:15",25.79,1298.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 21:15:00,2023,174
21445979,4456,"6/23/23 21:30",25.79,1297.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 21:30:00,2023,174
21445979,4457,"6/23/23 21:45",25.79,1296.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 21:45:00,2023,174
21445979,4458,"6/23/23 22:00",25.77,1295.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 22:00:00,2023,174
21445979,4459,"6/23/23 22:15",25.77,1295.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 22:15:00,2023,174
21445979,4460,"6/23/23 22:30",25.77,1294.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 22:30:00,2023,174
21445979,4461,"6/23/23 22:45",25.77,1293.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 22:45:00,2023,174
21445979,4462,"6/23/23 23:00",25.77,1292,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 23:00:00,2023,174
21445979,4463,"6/23/23 23:15",25.77,1291.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 23:15:00,2023,174
21445979,4464,"6/23/23 23:30",25.77,1290.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 23:30:00,2023,174
21445979,4465,"6/23/23 23:45",25.77,1289.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-23 23:45:00,2023,174
21445979,4466,"6/24/23 00:00",25.77,1289.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24,2023,175
21445979,4467,"6/24/23 00:15",25.76,1288.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 00:15:00,2023,175
21445979,4468,"6/24/23 00:30",25.76,1287.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 00:30:00,2023,175
21445979,4469,"6/24/23 00:45",25.76,1286.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 00:45:00,2023,175
21445979,4470,"6/24/23 01:00",25.76,1285.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 01:00:00,2023,175
21445979,4471,"6/24/23 01:15",25.76,1284.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 01:15:00,2023,175
21445979,4472,"6/24/23 01:30",25.76,1284.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 01:30:00,2023,175
21445979,4473,"6/24/23 01:45",25.76,1283.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 01:45:00,2023,175
21445979,4474,"6/24/23 02:00",25.76,1282,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 02:00:00,2023,175
21445979,4475,"6/24/23 02:15",25.76,1281.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 02:15:00,2023,175
21445979,4476,"6/24/23 02:30",25.75,1280.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 02:30:00,2023,175
21445979,4477,"6/24/23 02:45",25.75,1279.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 02:45:00,2023,175
21445979,4478,"6/24/23 03:00",25.75,1278.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 03:00:00,2023,175
21445979,4479,"6/24/23 03:15",25.75,1278.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 03:15:00,2023,175
21445979,4480,"6/24/23 03:30",25.75,1277,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 03:30:00,2023,175
21445979,4481,"6/24/23 03:45",25.75,1276.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 03:45:00,2023,175
21445979,4482,"6/24/23 04:00",25.75,1274.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 04:00:00,2023,175
21445979,4483,"6/24/23 04:15",25.75,1274.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 04:15:00,2023,175
21445979,4484,"6/24/23 04:30",25.75,1273.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 04:30:00,2023,175
21445979,4485,"6/24/23 04:45",25.75,1272,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 04:45:00,2023,175
21445979,4486,"6/24/23 05:00",25.74,1270.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 05:00:00,2023,175
21445979,4487,"6/24/23 05:15",25.74,1269.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 05:15:00,2023,175
21445979,4488,"6/24/23 05:30",25.74,1269.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 05:30:00,2023,175
21445979,4489,"6/24/23 05:45",25.74,1267.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 05:45:00,2023,175
21445979,4490,"6/24/23 06:00",25.74,1266.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 06:00:00,2023,175
21445979,4491,"6/24/23 06:15",25.74,1265.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 06:15:00,2023,175
21445979,4492,"6/24/23 06:30",25.74,1264.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 06:30:00,2023,175
21445979,4493,"6/24/23 06:45",25.74,1263.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 06:45:00,2023,175
21445979,4494,"6/24/23 07:00",25.74,1262.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 07:00:00,2023,175
21445979,4495,"6/24/23 07:15",25.74,1262.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 07:15:00,2023,175
21445979,4496,"6/24/23 07:30",25.74,1262,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 07:30:00,2023,175
21445979,4497,"6/24/23 07:45",25.74,1261.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 07:45:00,2023,175
21445979,4498,"6/24/23 08:00",25.72,1261.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 08:00:00,2023,175
21445979,4499,"6/24/23 08:15",25.72,1260.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 08:15:00,2023,175
21445979,4500,"6/24/23 08:30",25.72,1260.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 08:30:00,2023,175
21445979,4501,"6/24/23 08:45",25.72,1259.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 08:45:00,2023,175
21445979,4502,"6/24/23 09:00",25.72,1259.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 09:00:00,2023,175
21445979,4503,"6/24/23 09:15",25.72,1259.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 09:15:00,2023,175
21445979,4504,"6/24/23 09:30",25.72,1260.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 09:30:00,2023,175
21445979,4505,"6/24/23 09:45",25.72,1261.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 09:45:00,2023,175
21445979,4506,"6/24/23 10:00",25.72,1261.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 10:00:00,2023,175
21445979,4507,"6/24/23 10:15",25.72,1259.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 10:15:00,2023,175
21445979,4508,"6/24/23 10:30",25.72,1257,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 10:30:00,2023,175
21445979,4509,"6/24/23 10:45",25.72,1256.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 10:45:00,2023,175
21445979,4510,"6/24/23 11:00",25.72,1252.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 11:00:00,2023,175
21445979,4511,"6/24/23 11:15",25.72,1249.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 11:15:00,2023,175
21445979,4512,"6/24/23 11:30",25.72,1245.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 11:30:00,2023,175
21445979,4513,"6/24/23 11:45",25.72,1242.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 11:45:00,2023,175
21445979,4514,"6/24/23 12:00",25.72,1241.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 12:00:00,2023,175
21445979,4515,"6/24/23 12:15",25.72,1240.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 12:15:00,2023,175
21445979,4516,"6/24/23 12:30",25.72,1239.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 12:30:00,2023,175
21445979,4517,"6/24/23 12:45",25.72,1238.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 12:45:00,2023,175
21445979,4518,"6/24/23 13:00",25.71,1237.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 13:00:00,2023,175
21445979,4519,"6/24/23 13:15",25.72,1237.8,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 13:15:00,2023,175
21445979,4520,"6/24/23 13:30",25.71,1237.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 13:30:00,2023,175
21445979,4521,"6/24/23 13:45",25.71,1236.6,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 13:45:00,2023,175
21445979,4522,"6/24/23 14:00",25.71,1235.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 14:00:00,2023,175
21445979,4523,"6/24/23 14:15",25.71,1234.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 14:15:00,2023,175
21445979,4524,"6/24/23 14:30",25.71,1234.9,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 14:30:00,2023,175
21445979,4525,"6/24/23 14:45",25.71,1234.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 14:45:00,2023,175
21445979,4526,"6/24/23 15:00",25.71,1234.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 15:00:00,2023,175
21445979,4527,"6/24/23 15:15",25.71,1233.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 15:15:00,2023,175
21445979,4528,"6/24/23 15:30",25.71,1232.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 15:30:00,2023,175
21445979,4529,"6/24/23 15:45",25.71,1232.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 15:45:00,2023,175
21445979,4530,"6/24/23 16:00",25.71,1231.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 16:00:00,2023,175
21445979,4531,"6/24/23 16:15",25.71,1231.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 16:15:00,2023,175
21445979,4532,"6/24/23 16:30",25.71,1230.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 16:30:00,2023,175
21445979,4533,"6/24/23 16:45",25.71,1229.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 16:45:00,2023,175
21445979,4534,"6/24/23 17:00",25.71,1228.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 17:00:00,2023,175
21445979,4535,"6/24/23 17:15",25.71,1227.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 17:15:00,2023,175
21445979,4536,"6/24/23 17:30",25.71,1227.4,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 17:30:00,2023,175
21445979,4537,"6/24/23 17:45",25.71,1227,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 17:45:00,2023,175
21445979,4538,"6/24/23 18:00",25.71,1226.1,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 18:00:00,2023,175
21445979,4539,"6/24/23 18:15",25.71,1225.7,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 18:15:00,2023,175
21445979,4540,"6/24/23 18:30",25.71,1225.3,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 18:30:00,2023,175
21445979,4541,"6/24/23 18:45",25.71,1224.5,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 18:45:00,2023,175
21445979,4542,"6/24/23 19:00",25.71,1224,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 19:00:00,2023,175
21445979,4543,"6/24/23 19:15",25.71,1223.2,"uS/CM","SpC","WLD","Old",5,"subtidal",2023-06-24 19:15:00,2023,175
