#,"Date Time, GMT-05:00","Abs Pres, kPa","Temp, °C","Pressure Barom., kPa","Water Level, meters"
2873,5/20/23 10:35,101.799,31.268,,1.001
2874,5/20/23 10:50,101.793,32.086,,1.001
2875,5/20/23 10:59,,,101.62,
2876,5/20/23 11:05,101.802,31.676,,0.999
2877,5/20/23 11:20,101.809,31.574,,0.993
2878,5/20/23 11:35,101.802,31.676,,0.985
2879,5/20/23 11:50,101.816,31.778,,0.979
2880,5/20/23 11:59,,,101.9,
2881,5/20/23 12:05,101.823,31.983,,0.978
2882,5/20/23 12:20,101.801,31.983,,0.98
2883,5/20/23 12:35,101.789,32.291,,0.983
2884,5/20/23 12:50,101.786,31.88,,0.987
2885,5/20/23 12:59,,,101.73,
2886,5/20/23 13:05,101.778,32.291,,0.988
2887,5/20/23 13:20,101.793,32.086,,0.99
2888,5/20/23 13:35,101.79,31.983,,0.99
2889,5/20/23 13:50,101.798,32.911,,0.991
2890,5/20/23 14:05,101.746,33.014,,0.986
2891,5/20/23 14:20,101.743,32.6,,0.986
2892,5/20/23 14:35,101.727,31.778,,0.984
2893,5/20/23 14:50,101.707,32.188,,0.982
2894,5/20/23 15:05,101.707,32.188,,0.982
2895,5/20/23 15:20,101.71,33.639,,0.983
2896,5/20/23 15:35,101.719,36.079,,0.984
2897,5/20/23 15:50,101.676,37.604,,0.98
2898,5/20/23 16:05,101.647,38.157,,0.977
2899,5/20/23 16:20,101.632,38.826,,0.976
2900,5/20/23 16:35,101.621,38.826,,0.975
2901,5/20/23 16:50,101.607,39.502,,0.973
2902,5/20/23 17:05,101.559,39.389,,0.969
2903,5/20/23 17:20,101.553,38.379,,0.968
2904,5/20/23 17:35,101.537,38.602,,0.967
2905,5/20/23 17:50,101.552,39.163,,0.968
2906,5/20/23 17:59,,,101.7,
2907,5/20/23 18:05,101.548,39.389,,0.969
2908,5/20/23 18:20,101.533,34.374,,0.968
2909,5/20/23 18:35,101.508,33.953,,0.967
2910,5/20/23 18:50,101.502,31.064,,0.968
2911,5/20/23 18:59,,,101.65,
2912,5/20/23 19:05,101.517,29.552,,0.971
2913,5/20/23 19:20,101.504,28.555,,0.971
2914,5/20/23 19:35,101.482,27.961,,0.971
2915,5/20/23 19:50,101.468,27.567,,0.971
2916,5/20/23 19:59,,,101.58,
2917,5/20/23 20:05,101.449,27.37,,0.971
2918,5/20/23 20:20,101.472,27.075,,0.976
2919,5/20/23 20:35,101.51,26.292,,0.982
2920,5/20/23 20:50,101.506,25.902,,0.984
2921,5/20/23 20:59,,,101.49,
2922,5/20/23 21:05,101.528,25.61,,0.988
2923,5/20/23 21:20,101.528,25.61,,0.988
2924,5/20/23 21:35,101.573,25.61,,0.993
2925,5/20/23 21:50,101.595,25.61,,0.996
2926,5/20/23 21:59,,,101.47,
2927,5/20/23 22:05,101.614,25.513,,0.998
2928,5/20/23 22:20,101.61,25.708,,0.998
2929,5/20/23 22:35,101.584,25.61,,0.996
2930,5/20/23 22:50,101.584,25.61,,0.996
2931,5/20/23 22:59,,,101.46,
2932,5/20/23 23:05,101.61,25.708,,0.999
2933,5/20/23 23:20,101.647,25.805,,1.004
2934,5/20/23 23:35,101.673,25.61,,1.008
2935,5/20/23 23:50,101.669,25.222,,1.008
2936,5/20/23 23:59,,,101.42,
2937,5/21/23 0:05,101.688,24.835,,1.01
2938,5/21/23 0:20,101.676,24.545,,1.006
2939,5/21/23 0:35,101.68,24.351,,1.004
2940,5/21/23 0:50,101.695,24.448,,1.004
2941,5/21/23 0:59,,,101.51,
2942,5/21/23 1:05,101.68,24.351,,1
2943,5/21/23 1:20,101.683,24.158,,0.998
2944,5/21/23 1:35,101.672,23.869,,0.995
2945,5/21/23 1:50,101.639,23.869,,0.99
2946,5/21/23 1:59,,,101.59,
2947,5/21/23 2:05,101.657,24.062,,0.99
2948,5/21/23 2:20,101.628,24.158,,0.987
2949,5/21/23 2:35,101.606,24.158,,0.985
2950,5/21/23 2:50,101.605,23.869,,0.984
2951,5/21/23 2:59,,,101.6,
2952,5/21/23 3:05,101.576,23.677,,0.98
2953,5/21/23 3:20,101.55,23.581,,0.975
2954,5/21/23 3:35,101.55,23.581,,0.973
2955,5/21/23 3:50,101.535,23.484,,0.969
2956,5/21/23 3:59,,,101.69,
2957,5/21/23 4:05,101.545,23.196,,0.969
2958,5/21/23 4:20,101.538,23.004,,0.968
2959,5/21/23 4:35,101.545,22.908,,0.969
2960,5/21/23 4:50,101.534,22.908,,0.968
2961,5/21/23 4:59,,,101.69,
2962,5/21/23 5:05,101.53,22.812,,0.968
2963,5/21/23 5:20,101.519,22.812,,0.968
2964,5/21/23 5:35,101.541,22.812,,0.971
2965,5/21/23 5:50,101.538,23.004,,0.971
2966,5/21/23 5:59,,,101.65,
2967,5/21/23 6:05,101.527,23.004,,0.972
2968,5/21/23 6:20,101.53,22.812,,0.974
2969,5/21/23 6:35,101.533,22.621,,0.977
2970,5/21/23 6:50,101.559,22.717,,0.981
2971,5/21/23 6:59,,,101.57,
2972,5/21/23 7:05,101.563,22.525,,0.983
2973,5/21/23 7:20,101.545,22.621,,0.982
2974,5/21/23 7:35,101.586,22.812,,0.986
2975,5/21/23 7:50,101.597,23.388,,0.988
2976,5/21/23 7:59,,,101.55,
2977,5/21/23 8:05,101.609,23.966,,0.99
2978,5/21/23 8:20,101.632,25.125,,0.993
2979,5/21/23 8:35,101.665,24.835,,0.996
2980,5/21/23 8:50,101.662,25.319,,0.997
2981,5/21/23 8:59,,,101.53,
2982,5/21/23 9:05,101.654,26.292,,0.996
2983,5/21/23 9:20,101.665,26,,0.997
2984,5/21/23 9:35,101.669,26.683,,0.998
2985,5/21/23 9:50,101.658,26.977,,0.997
2986,5/21/23 9:59,,,101.53,
2987,5/21/23 10:05,101.668,27.567,,0.997
2988,5/21/23 10:20,101.66,28.258,,0.996
2989,5/21/23 10:35,101.667,28.159,,0.996
2990,5/21/23 10:50,101.673,29.252,,0.995
2991,5/21/23 10:59,,,101.56,
2992,5/21/23 11:05,101.664,29.953,,0.994
2993,5/21/23 11:20,101.678,30.356,,0.996
2994,5/21/23 11:35,101.692,31.064,,0.997
2995,5/21/23 11:50,101.694,31.778,,0.997
2996,5/21/23 12:05,101.7,31.983,,0.998
2997,5/21/23 12:20,101.693,32.086,,0.998
2998,5/21/23 12:35,101.7,34.374,,0.998
2999,5/21/23 12:50,101.718,35.649,,1
3000,5/21/23 13:05,101.695,35.649,,0.998
3001,5/21/23 13:20,101.678,34.374,,0.996
3002,5/21/23 13:35,101.666,33.326,,0.995
3003,5/21/23 13:50,101.644,34.374,,0.993
3004,5/21/23 14:05,101.648,35.222,,0.994
3005,5/21/23 14:20,101.615,34.163,,0.99
3006,5/21/23 14:35,101.574,34.268,,0.986
3007,5/21/23 14:50,101.551,35.328,,0.984
3008,5/21/23 15:05,101.544,34.374,,0.983
3009,5/21/23 15:20,101.544,34.374,,0.983
3010,5/21/23 15:35,101.526,34.163,,0.982
3011,5/21/23 15:50,101.51,36.187,,0.98
3012,5/21/23 16:05,101.506,37.165,,0.98
3013,5/21/23 16:20,101.522,36.946,,0.982
3014,5/21/23 16:35,101.504,36.728,,0.98
3015,5/21/23 16:50,101.453,34.691,,0.975
3016,5/21/23 17:05,101.478,35.864,,0.977
3017,5/21/23 17:20,101.463,33.953,,0.976
3018,5/21/23 17:35,101.473,34.268,,0.977
3019,5/21/23 17:50,101.447,34.479,,0.974
3020,5/21/23 18:05,101.435,32.394,,0.973
3021,5/21/23 18:20,101.43,30.255,,0.973
3022,5/21/23 18:35,101.432,29.053,,0.973
3023,5/21/23 18:50,101.418,28.357,,0.972
3024,5/21/23 19:05,101.389,28.159,,0.969
3025,5/21/23 19:20,101.375,27.764,,0.968
3026,5/21/23 19:35,101.368,27.567,,0.967
3027,5/21/23 19:50,101.353,27.468,,0.966
3028,5/21/23 20:05,101.365,26.585,,0.967
3029,5/21/23 20:20,101.373,25.61,,0.968
3030,5/21/23 20:35,101.384,25.028,,0.969
3031,5/21/23 20:50,101.413,24.351,,0.972
3032,5/21/23 21:05,101.431,23.966,,0.974
3033,5/21/23 21:20,101.45,23.581,,0.976
3034,5/21/23 21:35,101.427,23.292,,0.974
3035,5/21/23 21:50,101.445,23.196,,0.976
3036,5/21/23 22:05,101.482,23.004,,0.979
3037,5/21/23 22:20,101.478,22.621,,0.979
3038,5/21/23 22:35,101.5,22.621,,0.981
3039,5/21/23 22:50,101.5,22.621,,0.982
3040,5/21/23 23:05,101.489,22.621,,0.981
3041,5/21/23 23:20,101.507,22.525,,0.982
3042,5/21/23 23:35,101.5,22.333,,0.982
3043,5/21/23 23:50,101.514,22.142,,0.983
3044,5/22/23 0:05,101.499,22.046,,0.982
3045,5/22/23 0:20,101.521,22.046,,0.984
3046,5/22/23 0:35,101.506,21.951,,0.983
3047,5/22/23 0:50,101.487,21.76,,0.981
3048,5/22/23 1:05,101.48,21.569,,0.98
3049,5/22/23 1:20,101.479,21.282,,0.98
3050,5/22/23 1:35,101.457,21.282,,0.978
3051,5/22/23 1:50,101.431,21.187,,0.976
3052,5/22/23 2:05,101.415,21.091,,0.974
3053,5/22/23 2:20,101.408,20.901,,0.973
3054,5/22/23 2:35,101.415,21.091,,0.974
3055,5/22/23 2:50,101.397,21.187,,0.972
3056,5/22/23 3:05,101.371,21.091,,0.97
3057,5/22/23 3:20,101.371,21.091,,0.97
3058,5/22/23 3:35,101.371,21.091,,0.97
3059,5/22/23 3:50,101.396,20.901,,0.973
3060,5/22/23 4:05,101.366,20.71,,0.97
3061,5/22/23 4:20,101.369,20.519,,0.97
3062,5/22/23 4:35,101.369,20.519,,0.97
3063,5/22/23 4:50,101.384,20.329,,0.972
3064,5/22/23 5:05,101.373,20.329,,0.971
3065,5/22/23 5:20,101.391,20.234,,0.973
3066,5/22/23 5:35,101.383,20.043,,0.972
3067,5/22/23 5:50,101.39,19.948,,0.973
3068,5/22/23 6:05,101.39,19.948,,0.973
3069,5/22/23 6:20,101.387,20.138,,0.973
3070,5/22/23 6:35,101.387,20.138,,0.973
3071,5/22/23 6:50,101.398,20.138,,0.974
3072,5/22/23 7:05,101.409,20.138,,0.975
3073,5/22/23 7:20,101.413,20.234,,0.976
3074,5/22/23 7:35,101.402,20.234,,0.975
3075,5/22/23 7:50,101.418,20.615,,0.976
3076,5/22/23 8:05,101.418,22.238,,0.976
3077,5/22/23 8:20,101.473,24.738,,0.982
3078,5/22/23 8:35,101.476,24.545,,0.983
3079,5/22/23 8:50,101.472,23.581,,0.982
3080,5/22/23 9:05,101.487,23.966,,0.984
3081,5/22/23 9:20,101.476,24.835,,0.983
3082,5/22/23 9:35,101.484,25.319,,0.984
3083,5/22/23 9:50,101.48,26.39,,0.983
3084,5/22/23 10:05,101.513,26.977,,0.987
3085,5/22/23 10:20,101.515,28.555,,0.987
3086,5/22/23 10:35,101.495,29.252,,0.985
3087,5/22/23 10:50,101.493,30.154,,0.985
3088,5/22/23 11:05,101.498,31.268,,0.986
3089,5/22/23 11:20,101.506,32.188,,0.987
3090,5/22/23 11:35,101.507,33.222,,0.987
3091,5/22/23 11:50,101.505,33.848,,0.987
3092,5/22/23 12:05,101.525,33.43,,0.989
3093,5/22/23 12:20,101.502,32.394,,0.987
3094,5/22/23 12:35,101.502,32.394,,0.987
3095,5/22/23 12:50,101.529,32.188,,0.989
3096,5/22/23 13:05,101.488,31.983,,0.985
3097,5/22/23 13:20,101.474,31.88,,0.984
3098,5/22/23 13:35,101.459,31.778,,0.983
3099,5/22/23 13:50,101.47,32.086,,0.984
3100,5/22/23 14:05,101.46,31.472,,0.983
3101,5/22/23 14:20,101.41,30.659,,0.978
3102,5/22/23 14:35,101.429,30.558,,0.98
3103,5/22/23 14:50,101.411,31.676,,0.978
3104,5/22/23 15:05,101.426,32.807,,0.98
3105,5/22/23 15:20,101.414,33.118,,0.979
3106,5/22/23 15:35,101.403,33.118,,0.978
3107,5/22/23 15:50,101.396,31.88,,0.977
3108,5/22/23 16:05,101.378,32.704,,0.975
3109,5/22/23 16:20,101.39,33.743,,0.977
3110,5/22/23 16:35,101.333,33.014,,0.971
3111,5/22/23 16:50,101.334,35.542,,0.971
3112,5/22/23 17:05,101.331,33.639,,0.971
3113,5/22/23 17:20,101.313,30.76,,0.969
3114,5/22/23 17:35,101.326,30.154,,0.97
3115,5/22/23 17:50,101.299,33.014,,0.968
3116,5/22/23 18:05,101.286,32.6,,0.967
3117,5/22/23 18:20,101.281,30.457,,0.966
3118,5/22/23 18:35,101.284,30.558,,0.967
3119,5/22/23 18:50,101.273,28.655,,0.965
3120,5/22/23 19:05,101.256,27.567,,0.964
3121,5/22/23 19:20,101.231,26.879,,0.961
3122,5/22/23 19:35,101.228,26.488,,0.961
3123,5/22/23 19:50,101.242,26.292,,0.963
3124,5/22/23 20:05,101.246,26.097,,0.963
3125,5/22/23 20:20,101.228,25.61,,0.961
3126,5/22/23 20:35,101.221,25.416,,0.961
3127,5/22/23 20:50,101.243,24.835,,0.963
3128,5/22/23 21:05,101.246,24.351,,0.964
3129,5/22/23 21:20,101.257,23.773,,0.965
3130,5/22/23 21:35,101.261,23.581,,0.965
3131,5/22/23 21:50,101.261,23.581,,0.965
3132,5/22/23 22:05,101.272,23.581,,0.967
3133,5/22/23 22:20,101.29,23.484,,0.968
3134,5/22/23 22:35,101.294,23.292,,0.969
3135,5/22/23 22:50,101.286,23.1,,0.968
3136,5/22/23 23:05,101.279,23.196,,0.968
3137,5/22/23 23:20,101.29,23.196,,0.969
3138,5/22/23 23:35,101.289,22.908,,0.969
3139,5/22/23 23:50,101.285,22.525,,0.968
3140,5/23/23 0:05,101.311,22.621,,0.971
3141,5/23/23 0:20,101.304,22.717,,0.971
3142,5/23/23 0:35,101.304,22.717,,0.971
3143,5/23/23 0:50,101.318,22.525,,0.972
3144,5/23/23 1:05,101.322,22.333,,0.973
3145,5/23/23 1:20,101.337,22.429,,0.974
3146,5/23/23 1:35,101.352,22.525,,0.976
3147,5/23/23 1:50,101.345,22.621,,0.975
3148,5/23/23 2:05,101.341,22.812,,0.975
3149,5/23/23 2:20,101.308,22.812,,0.972
3150,5/23/23 2:35,101.297,22.812,,0.971
3151,5/23/23 2:50,101.248,22.429,,0.966
3152,5/23/23 3:05,101.277,22.333,,0.969
3153,5/23/23 3:20,101.273,21.951,,0.968
3154,5/23/23 3:35,101.272,21.664,,0.968
3155,5/23/23 3:50,101.254,21.473,,0.967
3156,5/23/23 4:05,101.242,21.473,,0.966
3157,5/23/23 4:20,101.242,21.473,,0.966
3158,5/23/23 4:35,101.254,21.76,,0.967
3159,5/23/23 4:50,101.217,21.664,,0.963
3160,5/23/23 5:05,101.232,21.76,,0.965
3161,5/23/23 5:20,101.206,21.664,,0.962
3162,5/23/23 5:35,101.217,21.664,,0.964
3163,5/23/23 5:50,101.217,21.664,,0.964
3164,5/23/23 6:05,101.235,21.569,,0.966
3165,5/23/23 6:20,101.224,21.282,,0.965
3166,5/23/23 6:35,101.216,21.091,,0.964
3167,5/23/23 6:50,101.223,20.996,,0.965
3168,5/23/23 7:05,101.223,20.996,,0.965
3169,5/23/23 7:20,101.223,20.996,,0.965
3170,5/23/23 7:35,101.261,21.664,,0.969
3171,5/23/23 7:50,101.289,22.908,,0.972
3172,5/23/23 8:05,101.309,23.388,,0.974
3173,5/23/23 8:20,101.31,25.416,,0.974
3174,5/23/23 8:35,101.313,26.39,,0.974
3175,5/23/23 8:50,101.309,26.879,,0.974
3176,5/23/23 9:05,101.334,27.567,,0.977
3177,5/23/23 9:20,101.366,28.754,,0.98
3178,5/23/23 9:35,101.369,29.152,,0.98
3179,5/23/23 9:50,101.371,29.853,,0.981
3180,5/23/23 10:05,101.367,30.054,,0.98
3181,5/23/23 10:20,101.382,30.154,,0.982
3182,5/23/23 10:35,101.377,30.659,,0.982
3183,5/23/23 10:50,101.381,31.778,,0.982
3184,5/23/23 11:05,101.398,32.291,,0.984
3185,5/23/23 11:20,101.408,33.953,,0.985
3186,5/23/23 11:35,101.402,34.479,,0.985
3187,5/23/23 11:50,101.392,34.163,,0.984
3188,5/23/23 12:05,101.418,35.009,,0.986
3189,5/23/23 12:20,101.427,35.649,,0.987
3190,5/23/23 12:35,101.417,35.328,,0.986
3191,5/23/23 12:50,101.42,34.691,,0.987
3192,5/23/23 13:05,101.4,34.058,,0.985
3193,5/23/23 13:20,101.396,32.911,,0.985
3194,5/23/23 13:35,101.37,34.163,,0.982
3195,5/23/23 13:50,101.362,34.268,,0.981
3196,5/23/23 14:05,101.372,33.535,,0.982
3197,5/23/23 14:20,101.368,32.394,,0.982
3198,5/23/23 14:35,101.313,32.086,,0.977
3199,5/23/23 14:50,101.311,31.676,,0.976
3200,5/23/23 15:05,101.3,32.704,,0.975
3201,5/23/23 15:20,101.303,33.118,,0.976
3202,5/23/23 15:35,101.277,33.014,,0.973
3203,5/23/23 15:50,101.267,32.704,,0.972
3204,5/23/23 16:05,101.249,33.535,,0.971
3205,5/23/23 16:20,101.236,34.163,,0.969
3206,5/23/23 16:35,101.22,34.374,,0.968
3207,5/23/23 16:50,101.202,34.163,,0.966
3208,5/23/23 17:05,101.202,34.163,,0.966
3209,5/23/23 17:20,101.186,34.374,,0.965
3210,5/23/23 17:35,101.19,34.479,,0.965
3211,5/23/23 17:50,101.174,34.691,,0.964
3212,5/23/23 18:05,101.179,35.222,,0.964
3213,5/23/23 18:20,101.158,31.778,,0.962
3214,5/23/23 18:35,101.181,32.807,,0.965
3215,5/23/23 18:50,101.224,30.76,,0.969
3216,5/23/23 19:05,101.212,29.452,,0.968
3217,5/23/23 19:20,101.188,28.456,,0.965
3218,5/23/23 19:35,101.185,27.764,,0.965
3219,5/23/23 19:50,101.174,27.764,,0.964
3220,5/23/23 20:05,101.182,27.37,,0.965
3221,5/23/23 20:20,101.179,26.39,,0.965
3222,5/23/23 20:35,101.165,25.708,,0.964
3223,5/23/23 20:50,101.172,25.319,,0.964
3224,5/23/23 21:05,101.154,25.125,,0.963
3225,5/23/23 21:20,101.169,24.931,,0.964
3226,5/23/23 21:35,101.187,24.835,,0.966
3227,5/23/23 21:50,101.169,24.641,,0.964
3228,5/23/23 22:05,101.172,24.448,,0.965
3229,5/23/23 22:20,101.172,24.158,,0.965
3230,5/23/23 22:35,101.198,23.966,,0.968
3231,5/23/23 22:50,101.194,23.869,,0.967
3232,5/23/23 23:05,101.209,23.677,,0.969
3233,5/23/23 23:20,101.197,23.388,,0.968
3234,5/23/23 23:35,101.194,23.292,,0.968
3235,5/23/23 23:50,101.216,23.292,,0.97
3236,5/24/23 0:05,101.234,23.196,,0.972
3237,5/24/23 0:20,101.212,23.196,,0.97
3238,5/24/23 0:35,101.193,23.004,,0.968
3239,5/24/23 0:50,101.182,23.004,,0.967
3240,5/24/23 1:05,101.175,22.812,,0.966
3241,5/24/23 1:20,101.152,22.812,,0.964
3242,5/24/23 1:35,101.156,22.908,,0.964
3243,5/24/23 1:50,101.141,22.812,,0.963
3244,5/24/23 2:05,101.137,22.717,,0.963
3245,5/24/23 2:20,101.13,22.525,,0.962
3246,5/24/23 2:35,101.137,22.429,,0.963
3247,5/24/23 2:50,101.122,22.621,,0.961
3248,5/24/23 3:05,101.13,22.812,,0.962
3249,5/24/23 3:20,101.126,22.717,,0.962
3250,5/24/23 3:35,101.13,22.525,,0.962
3251,5/24/23 3:50,101.1,22.621,,0.96
3252,5/24/23 4:05,101.104,22.429,,0.96
3253,5/24/23 4:20,101.1,22.333,,0.96
3254,5/24/23 4:35,101.141,22.525,,0.964
3255,5/24/23 4:50,101.119,22.812,,0.962
3256,5/24/23 5:05,101.134,22.908,,0.963
3257,5/24/23 5:20,101.123,22.908,,0.962
3258,5/24/23 5:35,101.115,22.717,,0.962
3259,5/24/23 5:50,101.107,22.525,,0.961
3260,5/24/23 6:05,101.144,22.333,,0.965
3261,5/24/23 6:20,101.136,22.142,,0.964
3262,5/24/23 6:35,101.144,22.046,,0.965
3263,5/24/23 6:50,101.173,21.951,,0.968
3264,5/24/23 7:05,101.191,21.855,,0.97
3265,5/24/23 7:20,101.24,21.951,,0.975
3266,5/24/23 7:35,101.256,22.621,,0.977
3267,5/24/23 7:50,101.231,23.677,,0.974
3268,5/24/23 8:05,101.228,24.158,,0.974
3269,5/24/23 8:20,101.261,24.158,,0.978
3270,5/24/23 8:35,101.272,25.902,,0.979
3271,5/24/23 8:50,101.283,27.075,,0.98
3272,5/24/23 9:05,101.293,27.961,,0.981
3273,5/24/23 9:20,101.307,28.357,,0.983
3274,5/24/23 9:35,101.343,29.053,,0.986
3275,5/24/23 9:50,101.358,29.152,,0.988
3276,5/24/23 10:05,101.346,29.452,,0.987
3277,5/24/23 10:20,101.352,29.953,,0.988
3278,5/24/23 10:35,101.35,29.252,,0.987
3279,5/24/23 10:50,101.338,29.552,,0.986
3280,5/24/23 11:05,101.343,30.963,,0.987
3281,5/24/23 11:20,101.331,31.268,,0.986
3282,5/24/23 11:35,101.338,31.166,,0.987
3283,5/24/23 11:50,101.341,31.574,,0.987
3284,5/24/23 12:05,101.326,31.472,,0.985
3285,5/24/23 12:20,101.337,31.472,,0.987
3286,5/24/23 12:35,101.329,31.88,,0.986
3287,5/24/23 12:50,101.298,30.963,,0.983
3288,5/24/23 13:05,101.311,31.676,,0.984
3289,5/24/23 13:20,101.306,28.953,,0.984
3290,5/24/23 13:35,101.277,28.456,,0.981
3291,5/24/23 13:50,101.254,26.292,,0.979
3292,5/24/23 14:05,101.228,26.488,,0.976
3293,5/24/23 14:20,101.214,28.555,,0.975
3294,5/24/23 14:35,101.214,30.457,,0.975
3295,5/24/23 14:50,101.193,32.497,,0.973
3296,5/24/23 15:05,101.22,33.326,,0.976
3297,5/24/23 15:20,101.142,33.326,,0.968
3298,5/24/23 15:35,101.193,36.403,,0.973
3299,5/24/23 15:50,101.168,37.824,,0.971
3300,5/24/23 16:05,101.206,31.88,,0.975
3301,5/24/23 16:20,101.177,28.159,,0.972
3302,5/24/23 16:35,101.188,28.754,,0.973
3303,5/24/23 16:50,101.176,24.255,,0.972
3304,5/24/23 17:05,101.177,20.424,,0.972
3305,5/24/23 17:20,101.143,20.138,,0.969
3306,5/24/23 17:35,101.088,21.76,,0.963
3307,5/24/23 17:50,101.098,25.708,,0.964
3308,5/24/23 18:05,101.053,29.352,,0.96
3309,5/24/23 18:20,101.086,29.652,,0.963
3310,5/24/23 18:35,101.056,31.064,,0.96
3311,5/24/23 18:50,101.065,29.053,,0.961
3312,5/24/23 19:05,101.052,27.764,,0.96
3313,5/24/23 19:20,101.049,26.781,,0.96
3314,5/24/23 19:35,101.064,26.292,,0.961
3315,5/24/23 19:50,101.039,26.195,,0.959
3316,5/24/23 20:05,101.057,25.805,,0.961
3317,5/24/23 20:20,101.061,25.61,,0.961
3318,5/24/23 20:35,101.083,25.028,,0.964
3319,5/24/23 20:50,101.087,24.255,,0.964
3320,5/24/23 21:05,101.064,23.677,,0.962
3321,5/24/23 21:20,101.075,23.388,,0.963
3322,5/24/23 21:35,101.094,23.292,,0.965
3323,5/24/23 21:50,101.094,23.292,,0.965
3324,5/24/23 22:05,101.109,23.388,,0.967
3325,5/24/23 22:20,101.135,23.773,,0.97
3326,5/24/23 22:35,101.15,23.869,,0.971
3327,5/24/23 22:50,101.139,23.869,,0.97
3328,5/24/23 23:05,101.179,23.484,,0.974
3329,5/24/23 23:20,101.193,23.004,,0.976
3330,5/24/23 23:35,101.2,22.621,,0.977
3331,5/24/23 23:50,101.207,22.525,,0.977
3332,5/25/23 0:05,101.207,22.238,,0.978
3333,5/25/23 0:20,101.203,22.142,,0.977
3334,5/25/23 0:35,101.206,21.951,,0.978
3335,5/25/23 0:50,101.169,21.855,,0.974
3336,5/25/23 1:05,101.169,21.569,,0.974
3337,5/25/23 1:20,101.157,21.282,,0.973
3338,5/25/23 1:35,101.142,21.187,,0.971
3339,5/25/23 1:50,101.171,21.091,,0.975
3340,5/25/23 2:05,101.156,20.996,,0.973
3341,5/25/23 2:20,101.119,20.901,,0.969
3342,5/25/23 2:35,101.111,20.71,,0.969
3343,5/25/23 2:50,101.096,20.615,,0.967
3344,5/25/23 3:05,101.103,20.519,,0.968
3345,5/25/23 3:20,101.099,20.424,,0.968
3346,5/25/23 3:35,101.088,20.424,,0.967
3347,5/25/23 3:50,101.084,20.329,,0.966
3348,5/25/23 4:05,101.095,20.329,,0.968
3349,5/25/23 4:20,101.065,20.138,,0.965
3350,5/25/23 4:35,101.058,20.234,,0.964
3351,5/25/23 4:50,101.058,20.234,,0.964
3352,5/25/23 5:05,101.058,20.234,,0.964
3353,5/25/23 5:20,101.072,20.043,,0.966
3354,5/25/23 5:35,101.05,20.043,,0.964
3355,5/25/23 5:50,101.087,20.138,,0.967
3356,5/25/23 6:05,101.087,20.138,,0.967
3357,5/25/23 6:20,101.108,19.853,,0.97
3358,5/25/23 6:35,101.081,19.472,,0.967
3359,5/25/23 6:50,101.088,19.377,,0.968
3360,5/25/23 7:05,101.106,19.282,,0.97
3361,5/25/23 7:20,101.111,19.377,,0.97
3362,5/25/23 7:35,101.132,20.138,,0.973
3363,5/25/23 7:50,101.158,21.569,,0.975
3364,5/25/23 8:05,101.189,22.621,,0.979
3365,5/25/23 8:20,101.209,23.677,,0.981
3366,5/25/23 8:35,101.231,23.966,,0.983
3367,5/25/23 8:50,101.217,24.738,,0.982
3368,5/25/23 9:05,101.224,25.222,,0.982
3369,5/25/23 9:20,101.221,25.416,,0.982
3370,5/25/23 9:35,101.198,25.125,,0.98
3371,5/25/23 9:50,101.235,26.097,,0.984
3372,5/25/23 10:05,101.224,26.097,,0.983
3373,5/25/23 10:20,101.25,26.488,,0.986
3374,5/25/23 10:35,101.212,27.272,,0.982
3375,5/25/23 10:50,101.219,27.764,,0.983
3376,5/25/23 11:05,101.218,28.06,,0.983
3377,5/25/23 11:20,101.197,27.764,,0.981
3378,5/25/23 11:35,101.233,28.159,,0.984
3379,5/25/23 11:50,101.252,27.764,,0.986
3380,5/25/23 12:05,101.248,27.961,,0.986
3381,5/25/23 12:20,101.222,28.456,,0.983
3382,5/25/23 12:35,101.217,28.953,,0.983
3383,5/25/23 12:50,101.179,29.152,,0.979
3384,5/25/23 13:05,101.198,29.053,,0.981
3385,5/25/23 13:20,101.205,29.252,,0.982
3386,5/25/23 13:35,101.204,29.853,,0.982
3387,5/25/23 13:50,101.178,29.752,,0.979
3388,5/25/23 14:05,101.145,29.752,,0.976
3389,5/25/23 14:20,101.144,30.054,,0.976
3390,5/25/23 14:35,101.136,30.457,,0.975
3391,5/25/23 14:50,101.149,29.552,,0.977
3392,5/25/23 15:05,101.156,31.37,,0.978
3393,5/25/23 15:20,101.135,32.086,,0.976
3394,5/25/23 15:35,101.14,30.255,,0.976
3395,5/25/23 15:50,101.133,31.37,,0.976
3396,5/25/23 15:59,,,101.21,
3397,5/25/23 16:05,101.147,32.807,,0.978
3398,5/25/23 16:20,101.137,33.535,,0.978
3399,5/25/23 16:35,101.149,33.535,,0.98
3400,5/25/23 16:50,101.122,31.37,,0.979
3401,5/25/23 16:59,,,101.16,
3402,5/25/23 17:05,101.114,30.154,,0.979
3403,5/25/23 17:20,101.116,29.552,,0.98
3404,5/25/23 17:35,101.113,30.457,,0.981
3405,5/25/23 17:50,101.127,29.252,,0.983
3406,5/25/23 17:59,,,101.13,
3407,5/25/23 18:05,101.116,30.862,,0.982
3408,5/25/23 18:20,101.129,28.357,,0.984
3409,5/25/23 18:35,101.152,27.764,,0.987
3410,5/25/23 18:50,101.14,28.06,,0.986
3411,5/25/23 18:59,,,101.11,
3412,5/25/23 19:05,101.123,27.567,,0.985
3413,5/25/23 19:20,101.123,26.977,,0.985
3414,5/25/23 19:35,101.119,27.173,,0.985
