"sampleNo","DateTime","raw_EC","temp","adjusted_SpC","transect","plot","tidal"
3194,2023-04-11 17:32:00,1255.9,17.79,1402.3,"Young","1","supratidal"
3195,2023-04-11 17:47:00,1256.3,17.79,1402.8,"Young","1","supratidal"
3196,2023-04-11 18:02:00,1256.3,17.79,1402.8,"Young","1","supratidal"
3197,2023-04-11 18:17:00,1255.9,17.79,1402.3,"Young","1","supratidal"
3198,2023-04-11 18:32:00,1255.9,17.79,1402.3,"Young","1","supratidal"
3199,2023-04-11 18:47:00,1255.9,17.78,1402.7,"Young","1","supratidal"
3200,2023-04-11 19:02:00,1255.9,17.79,1402.3,"Young","1","supratidal"
3201,2023-04-11 19:17:00,1255.9,17.78,1402.7,"Young","1","supratidal"
3202,2023-04-11 19:32:00,1255.9,17.78,1402.7,"Young","1","supratidal"
3203,2023-04-11 19:47:00,1255.5,17.78,1402.2,"Young","1","supratidal"
3204,2023-04-11 20:02:00,1255.5,17.78,1402.2,"Young","1","supratidal"
3205,2023-04-11 20:17:00,1255.5,17.78,1402.2,"Young","1","supratidal"
3206,2023-04-11 20:32:00,1255.1,17.78,1401.8,"Young","1","supratidal"
3207,2023-04-11 20:47:00,1255.5,17.78,1402.2,"Young","1","supratidal"
3208,2023-04-11 21:02:00,1255.1,17.78,1401.8,"Young","1","supratidal"
3209,2023-04-11 21:17:00,1254.7,17.78,1401.3,"Young","1","supratidal"
3210,2023-04-11 21:32:00,1255.1,17.77,1402.1,"Young","1","supratidal"
3211,2023-04-11 21:47:00,1254.7,17.78,1401.3,"Young","1","supratidal"
3212,2023-04-11 22:02:00,1255.1,17.77,1402.1,"Young","1","supratidal"
3213,2023-04-11 22:17:00,1255.1,17.77,1402.1,"Young","1","supratidal"
3214,2023-04-11 22:32:00,1254.7,17.77,1401.7,"Young","1","supratidal"
3215,2023-04-11 22:47:00,1254.7,17.77,1401.7,"Young","1","supratidal"
3216,2023-04-11 23:02:00,1254.7,17.77,1401.7,"Young","1","supratidal"
3217,2023-04-11 23:17:00,1254.7,17.77,1401.7,"Young","1","supratidal"
3218,2023-04-11 23:32:00,1254.7,17.77,1401.7,"Young","1","supratidal"
3219,2023-04-11 23:47:00,1254.3,17.77,1401.2,"Young","1","supratidal"
3220,2023-04-12 00:02:00,1254.3,17.75,1401.9,"Young","1","supratidal"
3221,2023-04-12 00:17:00,1253.9,17.75,1401.4,"Young","1","supratidal"
3222,2023-04-12 00:32:00,1253.5,17.74,1401.3,"Young","1","supratidal"
3223,2023-04-12 00:47:00,1253.5,17.74,1401.3,"Young","1","supratidal"
3224,2023-04-12 01:02:00,1253.1,17.75,1400.5,"Young","1","supratidal"
3225,2023-04-12 01:17:00,1253.1,17.75,1400.5,"Young","1","supratidal"
3226,2023-04-12 01:32:00,1253.1,17.74,1400.9,"Young","1","supratidal"
3227,2023-04-12 01:47:00,1253.1,17.74,1400.9,"Young","1","supratidal"
3228,2023-04-12 02:02:00,1253.1,17.74,1400.9,"Young","1","supratidal"
3229,2023-04-12 02:17:00,1252.7,17.73,1400.8,"Young","1","supratidal"
3230,2023-04-12 02:32:00,1252.7,17.73,1400.8,"Young","1","supratidal"
3231,2023-04-12 02:47:00,1252.7,17.74,1400.4,"Young","1","supratidal"
3232,2023-04-12 03:02:00,1252.7,17.73,1400.8,"Young","1","supratidal"
3233,2023-04-12 03:17:00,1251.9,17.73,1399.9,"Young","1","supratidal"
3234,2023-04-12 03:32:00,1251.9,17.73,1399.9,"Young","1","supratidal"
3235,2023-04-12 03:47:00,1251.9,17.73,1399.9,"Young","1","supratidal"
3236,2023-04-12 04:02:00,1251.1,17.72,1399.3,"Young","1","supratidal"
3237,2023-04-12 04:17:00,1249.4,17.72,1397.4,"Young","1","supratidal"
3238,2023-04-12 04:32:00,1246.9,17.72,1394.6,"Young","1","supratidal"
3239,2023-04-12 04:47:00,1241.2,17.72,1388.2,"Young","1","supratidal"
3240,2023-04-12 05:02:00,1238.3,17.7,1385.6,"Young","1","supratidal"
3241,2023-04-12 05:17:00,1235,17.7,1381.9,"Young","1","supratidal"
3242,2023-04-12 05:32:00,1230.1,17.69,1376.8,"Young","1","supratidal"
3243,2023-04-12 05:47:00,1228.5,17.68,1375.3,"Young","1","supratidal"
3244,2023-04-12 06:02:00,1227.6,17.69,1374,"Young","1","supratidal"
3245,2023-04-12 06:17:00,1226.8,17.68,1373.4,"Young","1","supratidal"
3246,2023-04-12 06:32:00,1226.4,17.68,1373,"Young","1","supratidal"
3247,2023-04-12 06:47:00,1226,17.68,1372.5,"Young","1","supratidal"
3248,2023-04-12 07:02:00,1226,17.69,1372.2,"Young","1","supratidal"
3249,2023-04-12 07:17:00,1225.6,17.68,1372.1,"Young","1","supratidal"
3250,2023-04-12 07:32:00,1225.6,17.68,1372.1,"Young","1","supratidal"
3251,2023-04-12 07:47:00,1225.2,17.66,1372.3,"Young","1","supratidal"
3252,2023-04-12 08:02:00,1225.2,17.66,1372.3,"Young","1","supratidal"
3253,2023-04-12 08:17:00,1225.6,17.68,1372.1,"Young","1","supratidal"
3254,2023-04-12 08:32:00,1225.2,17.68,1371.6,"Young","1","supratidal"
3255,2023-04-12 08:47:00,1224.7,17.69,1370.7,"Young","1","supratidal"
3256,2023-04-12 09:02:00,1224.3,17.68,1370.6,"Young","1","supratidal"
3257,2023-04-12 09:17:00,1223.5,17.69,1369.4,"Young","1","supratidal"
3258,2023-04-12 09:32:00,1223.9,17.69,1369.8,"Young","1","supratidal"
3259,2023-04-12 09:47:00,1223.5,17.69,1369.4,"Young","1","supratidal"
3260,2023-04-12 10:02:00,1223.5,17.69,1369.4,"Young","1","supratidal"
3261,2023-04-12 10:17:00,1223.5,17.69,1369.4,"Young","1","supratidal"
3262,2023-04-12 10:32:00,1222.7,17.68,1368.8,"Young","1","supratidal"
3263,2023-04-12 10:47:00,1223.1,17.68,1369.3,"Young","1","supratidal"
3264,2023-04-12 11:02:00,1223.1,17.69,1368.9,"Young","1","supratidal"
3265,2023-04-12 11:17:00,1232.5,17.7,1379.1,"Young","1","supratidal"
3266,2023-04-12 11:32:00,1245.3,17.72,1392.8,"Young","1","supratidal"
3267,2023-04-12 11:47:00,1249.4,17.73,1397.1,"Young","1","supratidal"
3268,2023-04-12 12:02:00,1250.2,17.72,1398.3,"Young","1","supratidal"
3269,2023-04-12 12:17:00,1251.1,17.72,1399.3,"Young","1","supratidal"
3270,2023-04-12 12:32:00,1251.5,17.73,1399.4,"Young","1","supratidal"
3271,2023-04-12 12:47:00,1252.7,17.73,1400.8,"Young","1","supratidal"
3272,2023-04-12 13:02:00,1253.1,17.73,1401.2,"Young","1","supratidal"
3273,2023-04-12 13:17:00,1253.5,17.72,1402,"Young","1","supratidal"
3274,2023-04-12 13:32:00,1253.9,17.73,1402.1,"Young","1","supratidal"
3275,2023-04-12 13:47:00,1254.4,17.73,1402.7,"Young","1","supratidal"
3276,2023-04-12 14:02:00,1255.2,17.72,1403.9,"Young","1","supratidal"
3277,2023-04-12 14:17:00,1256,17.73,1404.4,"Young","1","supratidal"
3278,2023-04-12 14:32:00,1256.4,17.72,1405.2,"Young","1","supratidal"
3279,2023-04-12 14:47:00,1257.7,17.72,1406.7,"Young","1","supratidal"
3280,2023-04-12 15:02:00,1258.9,17.72,1408,"Young","1","supratidal"
3281,2023-04-12 15:17:00,1261,17.72,1410.4,"Young","1","supratidal"
3282,2023-04-12 15:32:00,1263,17.72,1412.6,"Young","1","supratidal"
3283,2023-04-12 15:47:00,1265.5,17.72,1415.4,"Young","1","supratidal"
3284,2023-04-12 16:02:00,1268,17.72,1418.2,"Young","1","supratidal"
3285,2023-04-12 16:17:00,1270.9,17.72,1421.4,"Young","1","supratidal"
3286,2023-04-12 16:32:00,1273.4,17.72,1424.2,"Young","1","supratidal"
3287,2023-04-12 16:47:00,1277.1,17.72,1428.4,"Young","1","supratidal"
3288,2023-04-12 17:02:00,1279.5,17.72,1431.1,"Young","1","supratidal"
3289,2023-04-12 17:17:00,1282.5,17.7,1435.1,"Young","1","supratidal"
3290,2023-04-12 17:32:00,1284.9,17.7,1437.8,"Young","1","supratidal"
3291,2023-04-12 17:47:00,1287,17.7,1440.1,"Young","1","supratidal"
3292,2023-04-12 18:02:00,1288.2,17.7,1441.5,"Young","1","supratidal"
3293,2023-04-12 18:17:00,1289.9,17.7,1443.4,"Young","1","supratidal"
3294,2023-04-12 18:32:00,1291.1,17.7,1444.7,"Young","1","supratidal"
3295,2023-04-12 18:47:00,1291.6,17.69,1445.6,"Young","1","supratidal"
3296,2023-04-12 19:02:00,1292,17.7,1445.7,"Young","1","supratidal"
3297,2023-04-12 19:17:00,1292.4,17.69,1446.5,"Young","1","supratidal"
3298,2023-04-12 19:32:00,1291.6,17.69,1445.6,"Young","1","supratidal"
3299,2023-04-12 19:47:00,1291.6,17.69,1445.6,"Young","1","supratidal"
3300,2023-04-12 20:02:00,1290.3,17.69,1444.2,"Young","1","supratidal"
3301,2023-04-12 20:17:00,1289.9,17.69,1443.7,"Young","1","supratidal"
3302,2023-04-12 20:32:00,1288.7,17.69,1442.4,"Young","1","supratidal"
3303,2023-04-12 20:47:00,1287.8,17.69,1441.4,"Young","1","supratidal"
3304,2023-04-12 21:02:00,1286.6,17.68,1440.4,"Young","1","supratidal"
3305,2023-04-12 21:17:00,1285.4,17.69,1438.7,"Young","1","supratidal"
3306,2023-04-12 21:32:00,1284.1,17.68,1437.6,"Young","1","supratidal"
3307,2023-04-12 21:47:00,1282.5,17.68,1435.8,"Young","1","supratidal"
3308,2023-04-12 22:02:00,1280.4,17.69,1433.1,"Young","1","supratidal"
3309,2023-04-12 22:17:00,1278.4,17.68,1431.2,"Young","1","supratidal"
3310,2023-04-12 22:32:00,1276.7,17.68,1429.3,"Young","1","supratidal"
3311,2023-04-12 22:47:00,1275.1,17.68,1427.5,"Young","1","supratidal"
3312,2023-04-12 23:02:00,1273,17.65,1426.1,"Young","1","supratidal"
3313,2023-04-12 23:17:00,1270.2,17.63,1423.7,"Young","1","supratidal"
3314,2023-04-12 23:32:00,1268.6,17.6,1422.9,"Young","1","supratidal"
3315,2023-04-12 23:47:00,1263.4,17.47,1421.4,"Young","1","supratidal"
3316,2023-04-13 00:02:00,1257.3,17.41,1416.6,"Young","1","supratidal"
3317,2023-04-13 00:17:00,1250,17.32,1411.3,"Young","1","supratidal"
3318,2023-04-13 00:32:00,1245.5,17.28,1407.6,"Young","1","supratidal"
3319,2023-04-13 00:47:00,1243.4,17.29,1404.9,"Young","1","supratidal"
3320,2023-04-13 01:02:00,1237.3,17.23,1400,"Young","1","supratidal"
3321,2023-04-13 01:17:00,1221.3,17.15,1384.5,"Young","1","supratidal"
3322,2023-04-13 01:32:00,1176.2,17.04,1336.9,"Young","1","supratidal"
3323,2023-04-13 01:47:00,1177,17.02,1338.4,"Young","1","supratidal"
3324,2023-04-13 02:02:00,1158.3,16.84,1322.8,"Young","1","supratidal"
3325,2023-04-13 02:17:00,1159.9,16.87,1323.7,"Young","1","supratidal"
3326,2023-04-13 02:32:00,1157.5,16.86,1321.3,"Young","1","supratidal"
3327,2023-04-13 02:47:00,1157.9,16.87,1321.4,"Young","1","supratidal"
3328,2023-04-13 03:02:00,1157.1,16.83,1321.8,"Young","1","supratidal"
3329,2023-04-13 03:17:00,1157.9,16.86,1321.7,"Young","1","supratidal"
3330,2023-04-13 03:32:00,1157.9,16.84,1322.4,"Young","1","supratidal"
3331,2023-04-13 03:47:00,1157.9,16.84,1322.4,"Young","1","supratidal"
3332,2023-04-13 04:02:00,1158.7,16.87,1322.3,"Young","1","supratidal"
3333,2023-04-13 04:17:00,1158.7,16.88,1322,"Young","1","supratidal"
3334,2023-04-13 04:32:00,1159.1,16.91,1321.5,"Young","1","supratidal"
3335,2023-04-13 04:47:00,1158.7,16.91,1321.1,"Young","1","supratidal"
3336,2023-04-13 05:02:00,1159.9,16.93,1321.8,"Young","1","supratidal"
3337,2023-04-13 05:17:00,1159.8,16.95,1321.1,"Young","1","supratidal"
3338,2023-04-13 05:32:00,1159.8,16.96,1320.8,"Young","1","supratidal"
3339,2023-04-13 05:47:00,1161,16.97,1321.8,"Young","1","supratidal"
3340,2023-04-13 06:02:00,1160.6,16.98,1321,"Young","1","supratidal"
3341,2023-04-13 06:17:00,1161,17,1320.9,"Young","1","supratidal"
3342,2023-04-13 06:32:00,1161.4,17.01,1321,"Young","1","supratidal"
3343,2023-04-13 06:47:00,1162.2,17.02,1321.6,"Young","1","supratidal"
3344,2023-04-13 07:02:00,1162.6,17.05,1321.1,"Young","1","supratidal"
3345,2023-04-13 07:17:00,1163,17.05,1321.6,"Young","1","supratidal"
3346,2023-04-13 07:32:00,1163.4,17.07,1321.4,"Young","1","supratidal"
3347,2023-04-13 07:47:00,1164.2,17.1,1321.4,"Young","1","supratidal"
3348,2023-04-13 08:02:00,1165.4,17.14,1321.5,"Young","1","supratidal"
3349,2023-04-13 08:17:00,1166.5,17.18,1321.4,"Young","1","supratidal"
3350,2023-04-13 08:32:00,1167.7,17.23,1321.2,"Young","1","supratidal"
3351,2023-04-13 08:47:00,1168.5,17.25,1321.5,"Young","1","supratidal"
3352,2023-04-13 09:02:00,1169.7,17.28,1321.9,"Young","1","supratidal"
3353,2023-04-13 09:17:00,1169.7,17.29,1321.6,"Young","1","supratidal"
3354,2023-04-13 09:32:00,1170.5,17.3,1322.2,"Young","1","supratidal"
3355,2023-04-13 09:47:00,1170.9,17.33,1321.7,"Young","1","supratidal"
3356,2023-04-13 10:02:00,1171.3,17.34,1321.9,"Young","1","supratidal"
3357,2023-04-13 10:17:00,1172.1,17.34,1322.8,"Young","1","supratidal"
3358,2023-04-13 10:32:00,1172.1,17.36,1322.1,"Young","1","supratidal"
3359,2023-04-13 10:47:00,1172.1,17.37,1321.8,"Young","1","supratidal"
3360,2023-04-13 11:02:00,1172.5,17.37,1322.3,"Young","1","supratidal"
3361,2023-04-13 11:17:00,1173.3,17.38,1322.9,"Young","1","supratidal"
3362,2023-04-13 11:32:00,1173.3,17.39,1322.5,"Young","1","supratidal"
3363,2023-04-13 11:47:00,1173.7,17.39,1323,"Young","1","supratidal"
3364,2023-04-13 12:02:00,1173.7,17.39,1323,"Young","1","supratidal"
3365,2023-04-13 12:17:00,1174.5,17.41,1323.3,"Young","1","supratidal"
3366,2023-04-13 12:32:00,1185.1,17.46,1333.6,"Young","1","supratidal"
3367,2023-04-13 12:47:00,1208.9,17.5,1359.1,"Young","1","supratidal"
3368,2023-04-13 13:02:00,1232,17.52,1384.4,"Young","1","supratidal"
3369,2023-04-13 13:17:00,1240.2,17.55,1392.7,"Young","1","supratidal"
3370,2023-04-13 13:32:00,1249.6,17.56,1402.9,"Young","1","supratidal"
3371,2023-04-13 13:47:00,1265.3,17.57,1420.2,"Young","1","supratidal"
3372,2023-04-13 14:02:00,1277.7,17.57,1434.1,"Young","1","supratidal"
3373,2023-04-13 14:17:00,1284.7,17.57,1442,"Young","1","supratidal"
3374,2023-04-13 14:32:00,1289.7,17.57,1447.6,"Young","1","supratidal"
3375,2023-04-13 14:47:00,1293,17.57,1451.3,"Young","1","supratidal"
3376,2023-04-13 15:02:00,1296.3,17.57,1455,"Young","1","supratidal"
3377,2023-04-13 15:17:00,1298.3,17.59,1456.5,"Young","1","supratidal"
3378,2023-04-13 15:32:00,1299.6,17.57,1458.7,"Young","1","supratidal"
3379,2023-04-13 15:47:00,1301.2,17.57,1460.5,"Young","1","supratidal"
3380,2023-04-13 16:02:00,1301.2,17.59,1459.8,"Young","1","supratidal"
3381,2023-04-13 16:17:00,1302.5,17.57,1461.9,"Young","1","supratidal"
3382,2023-04-13 16:32:00,1302.9,17.57,1462.4,"Young","1","supratidal"
3383,2023-04-13 16:47:00,1302.9,17.57,1462.4,"Young","1","supratidal"
3384,2023-04-13 17:02:00,1302.5,17.56,1462.3,"Young","1","supratidal"
3385,2023-04-13 17:17:00,1302.9,17.57,1462.4,"Young","1","supratidal"
3386,2023-04-13 17:32:00,1302.5,17.56,1462.3,"Young","1","supratidal"
3387,2023-04-13 17:47:00,1302.5,17.56,1462.3,"Young","1","supratidal"
3388,2023-04-13 18:02:00,1302.5,17.56,1462.3,"Young","1","supratidal"
3389,2023-04-13 18:17:00,1302.5,17.56,1462.3,"Young","1","supratidal"
3390,2023-04-13 18:32:00,1302.1,17.56,1461.8,"Young","1","supratidal"
3391,2023-04-13 18:47:00,1302.5,17.56,1462.3,"Young","1","supratidal"
3392,2023-04-13 19:02:00,1302.1,17.56,1461.8,"Young","1","supratidal"
3393,2023-04-13 19:17:00,1302.1,17.56,1461.8,"Young","1","supratidal"
3394,2023-04-13 19:32:00,1301.7,17.56,1461.4,"Young","1","supratidal"
3395,2023-04-13 19:47:00,1301.7,17.56,1461.4,"Young","1","supratidal"
3396,2023-04-13 20:02:00,1301.7,17.56,1461.4,"Young","1","supratidal"
3397,2023-04-13 20:17:00,1301.2,17.56,1460.8,"Young","1","supratidal"
3398,2023-04-13 20:32:00,1301.2,17.56,1460.8,"Young","1","supratidal"
3399,2023-04-13 20:47:00,1301.2,17.56,1460.8,"Young","1","supratidal"
3400,2023-04-13 21:02:00,1300.8,17.56,1460.4,"Young","1","supratidal"
3401,2023-04-13 21:17:00,1300.8,17.56,1460.4,"Young","1","supratidal"
3402,2023-04-13 21:32:00,1300.8,17.56,1460.4,"Young","1","supratidal"
3403,2023-04-13 21:47:00,1300.8,17.56,1460.4,"Young","1","supratidal"
3404,2023-04-13 22:02:00,1300,17.55,1459.8,"Young","1","supratidal"
3405,2023-04-13 22:17:00,1300,17.55,1459.8,"Young","1","supratidal"
3406,2023-04-13 22:32:00,1299.6,17.55,1459.4,"Young","1","supratidal"
3407,2023-04-13 22:47:00,1298.4,17.55,1458,"Young","1","supratidal"
3408,2023-04-13 23:02:00,1298,17.55,1457.6,"Young","1","supratidal"
3409,2023-04-13 23:17:00,1296.7,17.56,1455.8,"Young","1","supratidal"
3410,2023-04-13 23:32:00,1295.9,17.55,1455.2,"Young","1","supratidal"
3411,2023-04-13 23:47:00,1294.6,17.55,1453.8,"Young","1","supratidal"
3412,2023-04-14 00:02:00,1293.8,17.55,1452.9,"Young","1","supratidal"
3413,2023-04-14 00:17:00,1291.8,17.55,1450.6,"Young","1","supratidal"
3414,2023-04-14 00:32:00,1290.1,17.54,1449.1,"Young","1","supratidal"
3415,2023-04-14 00:47:00,1287.6,17.55,1445.9,"Young","1","supratidal"
3416,2023-04-14 01:02:00,1284.3,17.54,1442.5,"Young","1","supratidal"
3417,2023-04-14 01:17:00,1280.2,17.54,1437.9,"Young","1","supratidal"
3418,2023-04-14 01:32:00,1276.1,17.52,1434,"Young","1","supratidal"
3419,2023-04-14 01:47:00,1270.7,17.52,1427.9,"Young","1","supratidal"
3420,2023-04-14 02:02:00,1265.4,17.52,1422,"Young","1","supratidal"
3421,2023-04-14 02:17:00,1259.6,17.51,1415.8,"Young","1","supratidal"
3422,2023-04-14 02:32:00,1253.4,17.5,1409.2,"Young","1","supratidal"
3423,2023-04-14 02:47:00,1247.7,17.47,1403.7,"Young","1","supratidal"
3424,2023-04-14 03:02:00,1241.1,17.46,1396.7,"Young","1","supratidal"
3425,2023-04-14 03:17:00,1231.3,17.42,1386.9,"Young","1","supratidal"
3426,2023-04-14 03:32:00,1210.7,17.39,1364.7,"Young","1","supratidal"
3427,2023-04-14 03:47:00,1197.6,17.37,1350.6,"Young","1","supratidal"
3428,2023-04-14 04:02:00,1188.1,17.33,1341.1,"Young","1","supratidal"
3429,2023-04-14 04:17:00,1178.3,17.3,1331,"Young","1","supratidal"
3430,2023-04-14 04:32:00,1175.9,17.29,1328.6,"Young","1","supratidal"
3431,2023-04-14 04:47:00,1174.2,17.28,1327,"Young","1","supratidal"
3432,2023-04-14 05:02:00,1172.2,17.22,1326.6,"Young","1","supratidal"
3433,2023-04-14 05:17:00,1171.1,17.18,1326.7,"Young","1","supratidal"
3434,2023-04-14 05:32:00,1170.3,17.15,1326.7,"Young","1","supratidal"
3435,2023-04-14 05:47:00,1169.9,17.13,1326.9,"Young","1","supratidal"
3436,2023-04-14 06:02:00,1169.5,17.13,1326.4,"Young","1","supratidal"
3437,2023-04-14 06:17:00,1170.3,17.15,1326.7,"Young","1","supratidal"
3438,2023-04-14 06:32:00,1171.1,17.16,1327.3,"Young","1","supratidal"
3439,2023-04-14 06:47:00,1171.1,17.15,1327.6,"Young","1","supratidal"
3440,2023-04-14 07:02:00,1171.1,17.15,1327.6,"Young","1","supratidal"
3441,2023-04-14 07:17:00,1171.5,17.16,1327.7,"Young","1","supratidal"
3442,2023-04-14 07:32:00,1172.7,17.2,1327.8,"Young","1","supratidal"
3443,2023-04-14 07:47:00,1173.8,17.27,1326.9,"Young","1","supratidal"
3444,2023-04-14 08:02:00,1175,17.29,1327.6,"Young","1","supratidal"
3445,2023-04-14 08:17:00,1175.8,17.33,1327.2,"Young","1","supratidal"
3446,2023-04-14 08:32:00,1177,17.36,1327.7,"Young","1","supratidal"
3447,2023-04-14 08:47:00,1177,17.37,1327.3,"Young","1","supratidal"
3448,2023-04-14 09:02:00,1178.2,17.39,1328.1,"Young","1","supratidal"
3449,2023-04-14 09:17:00,1178.2,17.41,1327.4,"Young","1","supratidal"
3450,2023-04-14 09:32:00,1179.4,17.41,1328.8,"Young","1","supratidal"
3451,2023-04-14 09:47:00,1179.4,17.42,1328.5,"Young","1","supratidal"
3452,2023-04-14 10:02:00,1179.4,17.45,1327.5,"Young","1","supratidal"
3453,2023-04-14 10:17:00,1179.8,17.43,1328.6,"Young","1","supratidal"
3454,2023-04-14 10:32:00,1180.6,17.45,1328.9,"Young","1","supratidal"
3455,2023-04-14 10:47:00,1181,17.45,1329.3,"Young","1","supratidal"
3456,2023-04-14 11:02:00,1181,17.46,1329,"Young","1","supratidal"
3457,2023-04-14 11:17:00,1181.4,17.46,1329.5,"Young","1","supratidal"
3458,2023-04-14 11:32:00,1181.4,17.47,1329.2,"Young","1","supratidal"
3459,2023-04-14 11:47:00,1181.4,17.47,1329.2,"Young","1","supratidal"
3460,2023-04-14 12:02:00,1182.2,17.47,1330.1,"Young","1","supratidal"
3461,2023-04-14 12:17:00,1182.2,17.48,1329.7,"Young","1","supratidal"
3462,2023-04-14 12:32:00,1182.2,17.48,1329.7,"Young","1","supratidal"
3463,2023-04-14 12:47:00,1183,17.5,1330,"Young","1","supratidal"
3464,2023-04-14 13:02:00,1183,17.5,1330,"Young","1","supratidal"
3465,2023-04-14 13:17:00,1183,17.5,1330,"Young","1","supratidal"
3466,2023-04-14 13:32:00,1183.8,17.51,1330.6,"Young","1","supratidal"
3467,2023-04-14 13:47:00,1183.8,17.51,1330.6,"Young","1","supratidal"
3468,2023-04-14 14:02:00,1183.8,17.51,1330.6,"Young","1","supratidal"
3469,2023-04-14 14:17:00,1184.2,17.51,1331,"Young","1","supratidal"
3470,2023-04-14 14:32:00,1184.2,17.52,1330.7,"Young","1","supratidal"
3471,2023-04-14 14:47:00,1185,17.51,1331.9,"Young","1","supratidal"
3472,2023-04-14 15:02:00,1186.3,17.51,1333.4,"Young","1","supratidal"
3473,2023-04-14 15:17:00,1188.3,17.52,1335.3,"Young","1","supratidal"
3474,2023-04-14 15:32:00,1192,17.52,1339.5,"Young","1","supratidal"
3475,2023-04-14 15:47:00,1199.4,17.54,1347.2,"Young","1","supratidal"
3476,2023-04-14 16:02:00,1213,17.54,1362.5,"Young","1","supratidal"
3477,2023-04-14 16:17:00,1227.8,17.54,1379.1,"Young","1","supratidal"
3478,2023-04-14 16:32:00,1241.4,17.55,1394,"Young","1","supratidal"
3479,2023-04-14 16:47:00,1250.5,17.54,1404.6,"Young","1","supratidal"
3480,2023-04-14 17:02:00,1257.5,17.55,1412.1,"Young","1","supratidal"
3481,2023-04-14 17:17:00,1262,17.55,1417.2,"Young","1","supratidal"
3482,2023-04-14 17:32:00,1265.8,17.54,1421.8,"Young","1","supratidal"
3483,2023-04-14 17:47:00,1268.2,17.55,1424.1,"Young","1","supratidal"
3484,2023-04-14 18:02:00,1270.3,17.55,1426.5,"Young","1","supratidal"
3485,2023-04-14 18:17:00,1271.1,17.55,1427.4,"Young","1","supratidal"
3486,2023-04-14 18:32:00,1271.1,17.55,1427.4,"Young","1","supratidal"
3487,2023-04-14 18:47:00,1271.1,17.55,1427.4,"Young","1","supratidal"
3488,2023-04-14 19:02:00,1271.1,17.55,1427.4,"Young","1","supratidal"
3489,2023-04-14 19:17:00,1270.7,17.55,1426.9,"Young","1","supratidal"
3490,2023-04-14 19:32:00,1269.9,17.55,1426,"Young","1","supratidal"
3491,2023-04-14 19:47:00,1268.6,17.55,1424.6,"Young","1","supratidal"
3492,2023-04-14 20:02:00,1267.4,17.55,1423.2,"Young","1","supratidal"
3493,2023-04-14 20:17:00,1266.1,17.55,1421.8,"Young","1","supratidal"
3494,2023-04-14 20:32:00,1264.9,17.55,1420.4,"Young","1","supratidal"
3495,2023-04-14 20:47:00,1263.7,17.55,1419.1,"Young","1","supratidal"
3496,2023-04-14 21:02:00,1262.8,17.55,1418.1,"Young","1","supratidal"
3497,2023-04-14 21:17:00,1262,17.55,1417.2,"Young","1","supratidal"
3498,2023-04-14 21:32:00,1260.4,17.55,1415.4,"Young","1","supratidal"
3499,2023-04-14 21:47:00,1259.5,17.55,1414.3,"Young","1","supratidal"
3500,2023-04-14 22:02:00,1258.3,17.56,1412.7,"Young","1","supratidal"
3501,2023-04-14 22:17:00,1257.5,17.55,1412.1,"Young","1","supratidal"
3502,2023-04-14 22:32:00,1256.2,17.55,1410.6,"Young","1","supratidal"
3503,2023-04-14 22:47:00,1255,17.55,1409.3,"Young","1","supratidal"
3504,2023-04-14 23:02:00,1253.3,17.56,1407.1,"Young","1","supratidal"
3505,2023-04-14 23:17:00,1251.7,17.56,1405.3,"Young","1","supratidal"
3506,2023-04-14 23:32:00,1249.6,17.55,1403.2,"Young","1","supratidal"
3507,2023-04-14 23:47:00,1247.6,17.56,1400.7,"Young","1","supratidal"
3508,2023-04-15 00:02:00,1245.5,17.56,1398.3,"Young","1","supratidal"
3509,2023-04-15 00:17:00,1242.6,17.56,1395,"Young","1","supratidal"
3510,2023-04-15 00:32:00,1239.3,17.56,1391.3,"Young","1","supratidal"
3511,2023-04-15 00:47:00,1236,17.57,1387.3,"Young","1","supratidal"
3512,2023-04-15 01:02:00,1233.1,17.57,1384,"Young","1","supratidal"
3513,2023-04-15 01:17:00,1229.8,17.56,1380.7,"Young","1","supratidal"
3514,2023-04-15 01:32:00,1226.1,17.56,1376.5,"Young","1","supratidal"
3515,2023-04-15 01:47:00,1222.8,17.56,1372.8,"Young","1","supratidal"
3516,2023-04-15 02:02:00,1219.5,17.57,1368.8,"Young","1","supratidal"
3517,2023-04-15 02:17:00,1215,17.57,1363.7,"Young","1","supratidal"
3518,2023-04-15 02:32:00,1212.1,17.57,1360.5,"Young","1","supratidal"
3519,2023-04-15 02:47:00,1208,17.57,1355.9,"Young","1","supratidal"
3520,2023-04-15 03:02:00,1204.7,17.57,1352.2,"Young","1","supratidal"
3521,2023-04-15 03:17:00,1202.6,17.57,1349.8,"Young","1","supratidal"
3522,2023-04-15 03:32:00,1200.2,17.57,1347.1,"Young","1","supratidal"
3523,2023-04-15 03:47:00,1198.5,17.57,1345.2,"Young","1","supratidal"
3524,2023-04-15 04:02:00,1196.9,17.59,1342.8,"Young","1","supratidal"
3525,2023-04-15 04:17:00,1196.5,17.57,1343,"Young","1","supratidal"
3526,2023-04-15 04:32:00,1195.6,17.59,1341.3,"Young","1","supratidal"
3527,2023-04-15 04:47:00,1195.2,17.59,1340.9,"Young","1","supratidal"
3528,2023-04-15 05:02:00,1194.8,17.59,1340.4,"Young","1","supratidal"
